latitude,longitude,clusterid
40.741646,-74.00487,1
40.857048,-73.90691,1
40.70961,-73.92167,2
40.740223,-73.954865,3
40.70581,-73.88069,-1
40.672882,-73.89808,2
40.717834,-73.94324,2
40.79435,-73.94473,1
40.648167,-73.99877,2
40.74554,-73.7768,-1
40.828587,-73.85026,1
40.65249,-73.92179,2
40.683025,-73.779236,-1
40.676445,-73.92762,2
40.865093,-73.837,-1
40.643303,-73.9478,2
40.678062,-73.85921,2
40.660347,-73.767975,5
40.574005,-73.98969,2
40.76815,-73.87594,3
40.637638,-74.109474,-1
40.657055,-73.95102,2
40.876854,-73.86261,1
40.89494,-73.8851,-1
40.71286,-73.96579,2
40.869915,-73.845184,1
40.737026,-73.81119,-1
40.76141,-73.84462,-1
40.662678,-73.9851,2
40.75573,-73.892975,3
40.667526,-73.90342,2
40.74035,-73.99045,1
40.79468,-73.93226,1
40.779495,-73.95559,1
40.54852,-74.194664,-1
40.75592,-73.87598,3
40.705967,-73.88361,-1
40.75455,-73.96252,1
40.706177,-73.87605,-1
40.709362,-73.9943,1
40.592396,-73.97807,2
40.67241,-73.863556,2
40.703674,-73.79087,5
40.555725,-74.14162,-1
40.820984,-73.8934,1
40.632008,-74.02756,2
40.866203,-73.88859,1
40.71926,-73.85248,-1
40.7463,-73.971664,1
40.655712,-73.958855,2
40.698105,-73.80185,5
40.81218,-73.9011,1
40.78694,-73.77558,-1
40.62584,-74.014984,2
40.660976,-73.94837,2
40.615623,-74.105354,-1
40.788074,-73.94821,1
40.746887,-73.94113,3
40.58273,-73.97494,2
40.70776,-73.8026,5
40.706673,-73.94819,2
40.60781,-73.96738,2
40.684845,-73.97951,2
40.702908,-73.76096,-1
40.72478,-73.997314,1
40.76418,-73.8822,3
40.680847,-73.85275,-1
40.88647,-73.89603,1
40.68152,-73.8678,2
40.87321,-73.8671,1
40.668972,-73.90958,2
40.60086,-74.137726,-1
40.767776,-73.77316,-1
40.688656,-73.760704,-1
40.72903,-73.946846,2
40.761833,-73.880646,3
40.642803,-73.92651,2
40.512394,-74.23161,-1
40.851757,-73.88473,1
40.879917,-73.86628,1
40.769222,-73.92221,3
40.638268,-74.0788,-1
40.705666,-73.818474,5
40.71821,-73.93699,2
40.82892,-73.83717,1
40.702873,-73.90228,2
40.60652,-73.98231,2
40.58988,-73.9566,2
40.609917,-73.89746,-1
40.76839,-73.98168,1
40.672726,-73.92121,2
40.75232,-73.90241,3
40.69133,-73.797844,5
40.604122,-73.95929,2
40.768402,-73.808556,-1
40.59702,-73.749084,4
40.6754,-73.9887,2
40.749237,-73.94907,3
40.862743,-73.90357,1
40.68117,-73.74583,-1
40.819157,-73.84705,-1
40.76565,-73.90358,3
40.69982,-73.9498,2
40.600628,-74.00361,2
40.826786,-73.87591,1
40.85343,-73.85383,-1
40.787174,-73.81349,-1
40.69042,-73.978714,2
40.637848,-73.968376,2
40.708183,-74.0078,1
40.825157,-73.82501,-1
40.815964,-73.91066,1
40.692005,-73.964554,2
40.74748,-73.87208,3
40.75771,-73.93216,3
40.756844,-73.91192,3
40.7699,-73.92597,3
40.66546,-73.74724,5
40.666637,-73.94804,2
40.833206,-73.82797,-1
40.634235,-73.943924,2
40.75973,-73.88993,3
40.707253,-73.74185,-1
40.6717,-73.9793,2
40.614876,-73.932106,2
40.85623,-73.93835,1
40.675446,-73.81354,5
40.869316,-73.91674,1
40.750854,-73.85834,3
40.585285,-73.81805,-1
40.749897,-73.868835,3
40.678326,-73.97203,2
40.898594,-73.897095,-1
40.89698,-73.866516,1
40.748714,-73.867905,3
40.829903,-73.8662,1
40.845177,-73.91417,1
40.73902,-73.97335,1
40.854923,-73.88408,1
40.62172,-73.921364,2
40.76425,-73.775345,-1
40.815662,-73.88702,1
40.903706,-73.85016,1
40.61318,-74.1213,-1
40.640186,-73.99616,2
40.891468,-73.840256,1
40.68008,-73.971405,2
40.83078,-73.88954,1
40.731518,-73.771545,-1
40.72127,-73.93937,2
40.81867,-73.89191,1
40.85809,-73.901924,1
40.58587,-73.82196,-1
40.821106,-73.93575,1
40.789482,-73.95742,1
40.750134,-73.78625,-1
40.70757,-74.01378,1
40.858368,-73.903915,1
40.840557,-73.833534,-1
40.648605,-73.905266,2
40.588966,-73.81145,-1
40.668724,-73.82145,5
40.785805,-73.97268,1
40.876476,-73.904495,1
40.701683,-73.90885,2
40.727497,-73.911125,3
40.71903,-73.753525,-1
40.62718,-74.14233,-1
40.651623,-73.933044,2
40.639217,-74.16393,-1
40.69983,-73.934265,2
40.73651,-73.85143,3
40.820118,-73.89232,1
40.762054,-73.9143,3
40.687016,-73.836365,5
40.677593,-74.01754,-1
40.7422,-73.840965,3
40.634953,-73.98144,2
40.648533,-73.95827,2
40.644306,-74.01804,2
40.74915,-73.988365,1
40.665905,-73.85321,-1
40.753006,-73.8326,3
40.86176,-73.901855,1
40.77447,-73.9924,1
40.692623,-73.923676,2
40.60403,-73.99163,2
40.652287,-73.887405,2
40.56127,-74.11911,-1
40.70636,-73.792534,5
40.673294,-73.89519,2
40.53918,-74.223724,-1
40.6895,-73.991776,2
40.591167,-73.984215,2
40.888752,-73.90968,-1
40.714222,-73.99449,1
40.681618,-73.99178,2
40.774303,-73.78964,-1
40.81365,-73.95651,1
40.678886,-73.8844,2
40.745476,-73.90446,3
40.595768,-73.77389,-1
40.689583,-73.99468,2
40.785038,-73.946846,1
40.74682,-73.88472,3
40.68534,-73.80431,5
40.59258,-73.80067,-1
40.849613,-73.83491,-1
40.80985,-73.92529,1
40.708603,-73.89574,2
40.75941,-73.78585,-1
40.66685,-73.8907,2
40.68658,-73.82231,5
40.75019,-73.80821,-1
40.778053,-73.95623,1
40.655884,-73.942535,2
40.66845,-73.9212,2
40.72979,-73.948265,2
40.660423,-73.894165,2
40.63353,-73.95202,2
40.67934,-73.74584,-1
40.657204,-73.90352,2
40.662045,-73.83194,-1
40.893642,-73.85065,1
40.767105,-73.89856,-1
40.748123,-73.87929,3
40.73794,-73.866394,3
40.850456,-73.88955,1
40.63272,-73.90886,2
40.752068,-73.862854,3
40.716587,-74.008385,1
40.85478,-73.88215,1
40.670486,-73.80449,5
40.714264,-73.980934,1
40.71249,-73.93848,2
40.703156,-73.86036,-1
40.668396,-73.75629,5
40.875183,-73.886284,1
40.82335,-73.94913,1
40.6733,-73.90392,2
40.7319,-73.71125,-1
40.729942,-73.99737,1
40.62767,-74.15285,-1
40.75,-73.861275,3
40.597378,-73.76498,-1
40.838127,-73.91931,1
40.872406,-73.91699,1
40.6656,-73.74648,5
40.657307,-73.93098,2
40.837875,-73.91971,1
40.765724,-73.89239,3
40.673717,-73.99245,2
40.75472,-73.904144,3
40.64592,-73.94516,2
40.825966,-73.862175,1
40.713505,-73.757,-1
40.614643,-73.936806,2
40.8837,-73.79406,-1
40.800343,-73.9142,1
40.663498,-73.89855,2
40.792534,-73.951,1
40.671326,-73.78848,5
40.738045,-73.996346,1
40.68221,-73.958694,2
40.828995,-73.88213,1
40.634552,-73.91477,2
40.8467,-73.86668,1
40.74206,-73.82453,-1
40.84467,-73.8972,1
40.792873,-73.94373,1
40.62984,-74.02127,2
40.677567,-73.73188,5
40.624306,-74.13872,-1
40.58974,-73.814835,-1
40.69733,-73.76202,-1
40.75892,-73.999695,1
40.609154,-73.96221,2
40.71493,-73.79316,5
40.739082,-73.81611,-1
40.692593,-73.91551,2
40.65771,-73.76757,5
40.81543,-73.957214,1
40.62335,-74.08355,-1
40.58726,-73.81401,-1
40.71321,-73.89734,2
40.66399,-73.92988,2
40.61629,-73.92659,2
40.75624,-73.87887,3
40.72247,-73.74177,-1
40.858242,-73.88868,1
40.77043,-73.96012,1
40.663815,-73.95256,2
40.8745,-73.881485,1
40.739193,-73.85488,3
40.780136,-73.988266,1
40.833385,-73.902664,1
40.634293,-73.942986,2
40.761147,-73.97952,1
40.59375,-73.77455,-1
40.702316,-73.836876,-1
40.72103,-73.904106,2
40.66573,-73.75012,5
40.58422,-74.1073,-1
40.727474,-73.7398,-1
40.708046,-73.79543,5
40.612003,-73.99057,2
40.686142,-73.99845,2
40.758736,-73.96188,1
40.57614,-73.99335,2
40.64196,-74.07705,-1
40.731426,-73.78018,-1
40.806377,-73.95766,1
40.638958,-74.09768,-1
40.874702,-73.85803,1
40.66933,-73.8738,2
40.86676,-73.920616,1
40.663914,-73.86716,2
40.854115,-73.89091,1
40.710133,-73.84884,-1
40.632668,-73.98219,2
40.770042,-73.73135,-1
40.690372,-73.947105,2
40.695854,-73.818924,5
40.84893,-73.890465,1
40.703686,-73.965065,2
40.77504,-73.983086,1
40.607296,-73.94401,-1
40.82563,-73.94456,1
40.66924,-73.73509,5
40.744556,-73.983185,1
40.75927,-73.980896,1
40.745823,-73.77242,-1
40.649784,-73.96412,2
40.73412,-73.99716,1
40.62167,-73.991264,2
40.667614,-73.804276,5
40.810402,-73.92196,1
40.703487,-73.799736,5
40.65826,-73.92068,2
40.522144,-74.234985,-1
40.76311,-73.86388,3
40.73186,-73.8108,-1
40.662853,-73.8712,2
40.632084,-73.92344,2
40.68111,-73.91031,2
40.709522,-74.00167,1
40.63445,-74.02358,2
40.58886,-73.80203,-1
40.74701,-73.977196,1
40.59148,-73.98133,2
40.69244,-73.844086,5
40.74502,-73.715775,-1
40.595562,-73.74711,4
40.668995,-73.91058,2
40.626057,-74.1428,-1
40.798786,-73.97065,1
40.853943,-73.929245,1
40.737442,-73.85587,3
40.670406,-73.86972,2
40.875,-73.87471,1
40.84257,-73.85253,1
40.58652,-73.962875,2
40.632378,-74.143234,-1
40.834286,-73.85094,1
40.630287,-74.14723,-1
40.6201,-73.9892,2
40.844105,-73.898,1
40.739407,-73.97671,1
40.765347,-73.8354,3
40.85209,-73.931725,1
40.581116,-73.967445,2
40.692005,-73.98111,2
40.639812,-73.90662,2
40.826523,-73.88157,1
40.860554,-73.89464,1
40.691353,-73.92142,2
40.773697,-73.90728,3
40.61237,-74.11122,-1
40.868805,-73.89055,1
40.772102,-73.763954,-1
40.823708,-73.879,1
40.843517,-73.83384,-1
40.743275,-73.77572,-1
40.59534,-73.98751,2
40.632114,-74.00399,2
40.803078,-73.93839,1
40.766045,-73.983376,1
40.82311,-73.88076,1
40.630337,-74.15538,-1
40.772583,-73.982185,1
40.67752,-73.972725,2
40.75975,-73.87185,3
40.678246,-73.84596,5
40.740788,-73.74397,-1
40.747158,-73.86286,3
40.794815,-73.97168,1
40.6749,-73.83633,5
40.80797,-73.94598,1
40.71258,-73.79304,5
40.669907,-73.97907,2
40.81955,-73.90167,1
40.58926,-73.98189,2
40.80333,-73.94873,1
40.746487,-73.99543,1
40.677467,-73.86671,2
40.652435,-73.91183,2
40.738068,-73.861046,3
40.844944,-73.92997,1
40.73043,-74.00013,1
40.677715,-73.93587,2
40.83114,-73.86887,1
40.840305,-73.86733,1
40.763386,-73.933464,3
40.635475,-73.89156,2
40.64077,-73.89882,2
40.650845,-73.96116,2
40.864574,-73.83503,-1
40.63408,-73.94661,2
40.80089,-73.93486,1
40.697052,-73.74015,-1
40.599373,-74.12325,-1
40.76142,-73.984055,1
40.88817,-73.84377,1
40.844177,-73.89744,1
40.69929,-73.941315,2
40.7205,-73.98816,1
40.716522,-73.93732,2
40.84266,-73.9049,1
40.758793,-73.91253,3
40.72852,-73.90573,3
40.63223,-74.011856,2
40.66206,-73.94277,2
40.75422,-73.909035,3
40.652775,-73.912224,2
40.740696,-73.94739,3
40.700954,-73.83133,-1
40.6481,-73.950264,2
40.710724,-73.95765,2
40.850693,-73.85051,1
40.62058,-73.92221,2
40.71396,-74.003105,1
40.75834,-73.996414,1
40.593834,-73.76175,-1
40.60913,-73.98896,2
40.63817,-74.03389,-1
40.70566,-73.939514,2
40.603367,-73.7531,4
40.65939,-73.73721,5
40.66259,-73.876396,2
40.809402,-73.95725,1
40.682587,-74.00017,2
40.73555,-73.934784,3
40.702484,-73.85981,-1
40.900692,-73.84016,-1
40.67046,-73.88788,2
40.70221,-73.82695,5
40.749355,-73.88803,3
40.86685,-73.89597,1
40.70776,-73.897575,2
40.666294,-73.89445,2
40.767586,-73.728714,-1
40.763733,-73.962074,1
40.76105,-73.7781,-1
40.688778,-73.98755,2
40.86947,-73.89181,1
40.729515,-73.7074,-1
40.68742,-73.999725,2
40.682835,-73.94092,2
40.620865,-74.02381,2
40.716187,-73.88412,-1
40.677532,-73.76635,-1
40.745586,-73.879715,3
40.683018,-73.73304,-1
40.74425,-73.90142,3
40.689217,-73.917656,2
40.853767,-73.866714,1
40.637093,-73.97293,2
40.71938,-73.98492,1
40.60915,-73.96765,2
40.595234,-73.75653,4
40.709976,-74.004486,1
40.57987,-73.95667,2
40.72297,-73.84448,-1
40.818924,-73.889366,1
40.703606,-74.0097,1
40.73632,-73.99439,1
40.679146,-73.92657,2
40.659092,-73.74029,5
40.783566,-73.947586,1
40.662014,-73.886826,2
40.666348,-73.76093,5
40.830147,-73.89289,1
40.70444,-73.89374,2
40.742588,-73.756836,-1
40.834435,-73.90004,1
40.643467,-74.02277,2
40.668816,-73.89895,2
40.881996,-73.89618,1
40.63513,-74.078354,-1
40.638912,-74.000084,2
40.81591,-73.89665,1
40.58251,-74.1264,-1
40.754745,-73.9879,1
40.698444,-73.902214,2
40.828545,-73.89493,1
40.62942,-73.918335,2
40.640415,-73.982925,2
40.70898,-73.80418,5
40.834686,-73.89614,1
40.696358,-73.93414,2
40.753014,-73.87162,3
40.739506,-73.73366,-1
40.799217,-73.952965,1
40.81108,-73.9273,1
40.691235,-73.96845,2
40.748276,-73.984695,1
40.834557,-73.94221,1
40.760403,-73.92338,3
40.6541,-73.96071,2
40.763687,-73.81444,3
40.84061,-73.854195,1
40.761497,-73.82706,3
40.655956,-73.95996,2
40.68416,-73.832596,5
40.74059,-73.989395,1
40.639023,-73.941536,2
40.674103,-73.913284,2
40.559715,-74.14566,-1
40.620926,-73.99785,2
40.58378,-73.95736,2
40.87747,-73.907196,1
40.591026,-73.97408,2
40.746124,-73.98627,1
40.737923,-73.98304,1
40.692883,-73.95678,2
40.82309,-73.956345,1
40.680843,-73.85,5
40.769012,-73.9224,3
40.730495,-73.90391,3
40.636868,-73.893105,2
40.845764,-73.88177,1
40.650635,-73.95357,2
40.741238,-73.86758,3
40.725792,-73.94264,2
40.78959,-73.81954,-1
40.712128,-73.736404,-1
40.81277,-73.88221,1
40.58618,-74.08989,-1
40.747444,-73.71501,-1
40.656307,-73.89767,2
40.707794,-73.87326,-1
40.809364,-73.96797,1
40.53541,-74.19216,-1
40.748405,-74.00193,1
40.586098,-73.93237,-1
40.864807,-73.91937,1
40.63401,-74.16625,-1
40.731407,-73.99698,1
40.718662,-73.80748,5
40.677353,-74.00446,2
40.625015,-73.93421,2
40.789577,-73.78414,-1
40.832767,-73.82932,-1
40.70353,-73.9426,2
40.795708,-73.93688,1
40.553417,-74.21199,-1
40.602097,-74.07923,-1
40.850227,-73.931244,1
40.697296,-73.92378,2
40.819077,-73.88947,1
40.68599,-73.90794,2
40.702686,-73.92084,2
40.679306,-73.919525,2
40.834152,-73.93548,1
40.65023,-73.974205,2
40.7375,-73.85276,3
40.83389,-73.85466,1
40.893856,-73.896065,-1
40.635483,-74.09091,-1
40.7139,-73.90881,2
40.683517,-73.75532,-1
40.722385,-73.80954,5
40.874157,-73.899445,1
40.70114,-73.73827,-1
40.720158,-74.00382,1
40.887817,-73.91576,-1
40.873787,-73.905266,1
40.659912,-73.998604,2
40.60874,-74.00513,2
40.79333,-73.96864,1
40.65177,-73.95905,2
40.66278,-73.88086,2
40.67477,-73.860306,2
40.679615,-73.746704,-1
40.72532,-73.98358,1
40.895267,-73.86157,1
40.668728,-73.89508,2
40.60294,-74.12428,-1
40.766575,-73.87095,3
40.73378,-73.98065,1
40.82457,-73.8391,1
40.700478,-73.902176,2
40.638412,-73.97428,2
40.720524,-73.80723,5
40.71684,-74.00233,1
40.76462,-73.87178,3
40.77204,-73.93224,3
40.689476,-73.99036,2
40.7155,-73.77533,5
40.797253,-73.97175,1
40.756573,-74.00384,1
40.63375,-73.99346,2
40.761906,-73.934875,3
40.591312,-73.93725,-1
40.877422,-73.88732,1
40.62653,-74.16051,-1
40.804813,-73.95138,1
40.830048,-73.90632,1
40.70355,-73.80983,5
40.82916,-73.87837,1
40.812893,-73.92013,1
40.669777,-73.889565,2
40.84197,-73.90417,1
40.72091,-73.88805,3
40.765373,-73.92966,3
40.822697,-73.886444,1
40.598267,-73.982346,2
40.692123,-73.93174,2
40.686066,-73.971436,2
40.66733,-73.729576,5
40.718807,-73.91427,2
40.841278,-73.86359,1
40.746193,-73.86868,3
40.63744,-74.13379,-1
40.828728,-73.95221,1
40.682026,-73.96662,2
40.637775,-73.95111,2
40.65878,-73.960526,2
40.77226,-73.92591,3
40.660954,-73.960686,2
40.677025,-73.95268,2
40.819904,-73.916046,1
40.6791,-73.9874,2
40.81275,-73.94558,1
40.76289,-73.805534,-1
40.750225,-73.85515,3
40.65585,-74.003944,2
40.8139,-73.93827,1
40.88067,-73.85372,1
40.678276,-73.89744,2
40.705284,-73.87834,-1
40.844555,-73.868614,1
40.643356,-73.92655,2
40.685566,-73.83343,5
40.74945,-73.895615,3
40.766785,-73.895,3
40.8005,-73.946106,1
40.70066,-73.98775,2
40.680798,-73.958405,2
40.813854,-73.951126,1
40.84711,-73.85848,1
40.827454,-73.88797,1
40.711384,-73.98832,1
40.674362,-73.98302,2
40.650402,-73.947624,2
40.65548,-73.87384,2
40.82864,-73.94885,1
40.59951,-73.749794,4
40.759354,-73.99486,1
40.644184,-73.89846,2
40.740387,-73.976006,1
40.63009,-73.934875,2
40.699932,-73.83114,-1
40.788315,-73.9765,1
40.720154,-73.87531,-1
40.691814,-73.81672,5
40.873795,-73.83582,1
40.775963,-73.94248,1
40.595104,-74.00091,2
40.64851,-73.89572,2
40.637127,-74.11164,-1
40.8612,-73.93497,1
40.676804,-73.871315,2
40.870426,-73.84619,1
40.660446,-73.87265,2
40.725567,-73.95484,2
40.846466,-73.94516,1
40.769993,-73.915825,3
40.892944,-73.85599,1
40.68401,-73.97937,2
40.66447,-73.89593,2
40.65671,-73.95648,2
40.720097,-74.00289,1
40.729733,-73.72991,-1
40.833786,-73.88671,1
40.709755,-73.95707,2
40.657036,-73.89383,2
40.58365,-73.949646,2
40.76093,-73.83513,3
40.601185,-73.76286,4
40.690285,-73.9723,2
40.62192,-73.96361,2
40.769913,-73.96309,1
40.707333,-73.94321,2
40.627426,-74.0309,2
40.694115,-73.79214,5
40.714592,-73.93877,2
40.85415,-73.88447,1
40.886147,-73.827545,1
40.717274,-73.98742,1
40.808376,-73.92906,1
40.82527,-73.88871,1
40.67265,-73.91963,2
40.69217,-73.95194,2
40.68135,-73.88117,2
40.626392,-74.000565,2
40.77157,-73.92068,3
40.80654,-73.9564,1
40.61403,-73.974,2
40.59085,-73.94779,2
40.82634,-73.82186,-1
40.825645,-73.906425,1
40.666428,-73.93691,2
40.670536,-73.922424,2
40.673527,-73.91066,2
40.594406,-74.14159,-1
40.718987,-73.75139,-1
40.749054,-73.95222,3
40.71463,-73.751335,-1
40.751408,-73.93757,3
40.609356,-74.01523,-1
40.687138,-73.987434,2
40.757435,-73.78749,-1
40.736958,-74.00651,1
40.632885,-74.079094,-1
40.758636,-73.88687,3
40.808952,-73.88792,1
40.674667,-73.86792,2
40.66942,-73.78251,5
40.69835,-73.92275,2
40.6605,-73.94425,2
40.677254,-73.90602,2
40.833477,-73.85856,1
40.65474,-73.94041,2
40.605812,-73.819626,-1
40.75468,-73.85478,3
40.76973,-73.9577,1
40.869656,-73.898926,1
40.75505,-73.99248,1
40.68986,-73.93046,2
40.765858,-73.98874,1
40.733486,-73.7069,-1
40.6529,-73.95272,2
40.668797,-73.93113,2
40.657158,-73.915726,2
40.74359,-73.92242,3
40.76645,-73.9085,3
40.722992,-73.80008,-1
40.788937,-73.954155,1
40.690998,-73.84141,5
40.756355,-73.82578,3
40.677647,-73.96424,2
40.75694,-73.93464,3
40.68503,-73.87049,2
40.71579,-73.79749,5
40.641354,-73.9534,2
40.605404,-73.982376,2
40.600876,-73.940956,-1
40.750786,-74.00564,1
40.664467,-73.76831,5
40.874737,-73.855255,1
40.65068,-73.95881,2
40.733772,-73.81068,-1
40.596104,-73.760414,4
40.774994,-73.93428,-1
40.766705,-73.89024,3
40.62042,-74.13711,-1
40.890907,-73.8495,1
40.582024,-73.96564,2
40.619186,-74.02558,2
40.77573,-73.92603,3
40.72035,-73.93704,2
40.832535,-73.85797,1
40.64692,-74.01213,2
40.746094,-73.9042,3
40.669353,-73.912895,2
40.732296,-74.0087,1
40.82133,-73.90244,1
40.585556,-73.94881,2
40.805737,-73.94065,1
40.74049,-73.92967,3
40.832333,-73.884735,1
40.81542,-73.9173,1
40.851654,-73.91566,1
40.745033,-73.78666,-1
40.631783,-73.945404,2
40.5957,-73.761246,4
40.74733,-73.95505,3
40.650642,-73.96527,2
40.842915,-73.78606,-1
40.73463,-73.90575,3
40.625942,-73.95444,-1
40.693123,-73.752914,-1
40.747105,-73.729126,-1
40.62492,-74.14131,-1
40.692326,-73.77641,-1
40.637077,-73.91994,2
40.545673,-74.21632,-1
40.708115,-74.00877,1
40.76373,-73.81431,-1
40.69073,-73.76403,-1
40.678715,-73.89281,2
40.747513,-73.98316,1
40.626225,-73.961586,2
40.662308,-73.99507,2
40.747837,-73.88192,3
40.730057,-73.999374,1
40.57891,-73.98538,2
40.70166,-73.99207,2
40.823902,-73.91154,1
40.73077,-73.82619,-1
40.74085,-74.005135,1
40.65954,-73.93706,2
40.63068,-73.91847,2
40.677803,-73.91585,2
40.86131,-73.92124,1
40.67478,-73.806206,5
40.685955,-73.98028,2
40.61332,-73.99752,2
40.608814,-73.973,2
40.74249,-73.989815,1
40.747986,-73.87606,3
40.63189,-73.928276,2
40.737553,-73.85089,3
40.693123,-73.77279,-1
40.777523,-73.90899,3
40.701813,-73.80888,5
40.845886,-73.915085,1
40.711903,-73.94902,2
40.722584,-73.9421,2
40.69579,-73.967804,2
40.687088,-73.96662,2
40.666023,-73.90709,2
40.84162,-73.8694,1
40.71763,-73.94207,2
40.66721,-73.928505,2
40.635437,-73.89684,2
40.87001,-73.84538,1
40.683304,-73.76842,-1
40.750572,-73.89301,3
40.61458,-74.022804,2
40.730343,-73.94241,2
40.847385,-73.9407,1
40.682564,-73.85199,5
40.82778,-73.9512,1
40.796795,-73.94718,1
40.78942,-73.84532,-1
40.624104,-74.10805,-1
40.67578,-74.01207,-1
40.744625,-73.88122,3
40.656677,-73.87845,2
40.744823,-73.87261,3
40.69482,-73.934425,2
40.84724,-73.89088,1
40.769558,-73.906075,3
40.736034,-73.9852,1
40.68141,-73.86017,2
40.781273,-73.976006,1
40.724308,-73.842575,-1
40.841076,-73.93977,1
40.611626,-74.08359,-1
40.666134,-73.993805,2
40.687004,-73.91769,2
40.74475,-73.90059,3
40.692104,-73.938545,2
40.598488,-73.941536,-1
40.81881,-73.92828,1
40.665257,-73.739555,5
40.73415,-73.78656,-1
40.61538,-74.06362,-1
40.729446,-74.00518,1
40.63117,-74.1276,-1
40.675213,-73.919395,2
40.693874,-73.91777,2
40.646446,-74.07884,-1
40.676487,-73.99873,2
40.62674,-74.00793,2
40.839207,-73.82537,-1
40.75011,-73.96892,1
40.579704,-73.85016,-1
40.83351,-73.85809,1
40.77462,-73.98014,1
40.675167,-73.825264,5
40.654034,-73.93934,2
40.748825,-73.900764,3
40.64467,-73.9563,2
40.814735,-73.92905,1
40.602497,-73.933846,-1
40.686237,-73.839066,5
40.71107,-73.79204,5
40.704403,-73.88202,-1
40.750824,-73.87409,3
40.628555,-74.00743,2
40.893665,-73.86063,1
40.898003,-73.84372,1
40.833385,-73.85944,1
40.710697,-73.99663,1
40.666145,-73.759125,5
40.74805,-73.868774,3
40.71885,-73.99263,1
40.79486,-73.94649,1
40.784622,-73.85321,-1
40.76027,-73.8437,3
40.66858,-73.98681,2
40.654953,-73.91463,2
40.707806,-73.80251,5
40.638645,-74.03601,-1
40.576374,-74.00788,-1
40.74779,-73.94985,3
40.814667,-73.90635,1
40.69816,-73.97834,2
40.71082,-73.75836,-1
40.773434,-73.922035,3
40.85273,-73.89647,1
40.693306,-73.95311,2
40.715187,-73.737885,-1
40.81524,-73.90425,1
40.72004,-74.00392,1
40.74272,-73.91485,3
40.601696,-74.12518,-1
40.7512,-74.006645,1
40.611954,-74.03186,-1
40.630573,-74.14713,-1
40.880753,-73.90048,1
40.8223,-73.8562,1
40.793217,-73.824005,-1
40.739067,-73.976944,1
40.829205,-73.84603,1
40.75367,-73.98074,1
40.828884,-73.86282,1
40.888454,-73.84197,1
40.824127,-73.8919,1
40.781826,-73.81192,-1
40.773693,-73.96001,1
40.695942,-73.85281,5
40.72881,-73.99507,1
40.735676,-73.90284,3
40.888515,-73.84198,1
40.66233,-73.92149,2
40.729797,-73.97481,1
40.56146,-74.11227,-1
40.637955,-73.95313,2
40.62776,-74.076294,-1
40.587635,-74.091125,-1
40.609653,-73.91145,-1
40.87341,-73.87589,1
40.688084,-73.876686,2
40.578,-73.99372,2
40.74549,-73.99307,1
40.69985,-73.991035,2
40.872387,-73.90156,1
40.81314,-73.93861,1
40.83401,-73.85348,1
40.644905,-74.01303,2
40.777004,-73.96374,1
40.887096,-73.913315,-1
40.83066,-73.84933,1
40.765053,-73.772736,-1
40.75628,-73.7211,-1
40.73209,-73.88605,-1
40.683304,-73.917274,2
40.640583,-74.00286,2
40.581764,-73.8383,-1
40.76714,-73.91127,3
40.638153,-74.01397,2
40.615894,-74.083694,-1
40.635674,-73.94506,2
40.67607,-73.97754,2
40.7878,-73.94953,1
40.592167,-73.90815,-1
40.618057,-74.02053,2
40.716217,-73.984,1
40.74826,-73.877884,3
40.82394,-73.94856,1
40.719677,-74.002304,1
40.644073,-74.077774,-1
40.604954,-73.96543,2
40.802795,-73.95155,1
40.72944,-73.796036,-1
40.651314,-73.94962,2
40.565903,-74.12275,-1
40.721947,-73.98043,1
40.746033,-73.88015,3
40.674465,-73.97547,2
40.68783,-73.9366,2
